url,page_title,proposed_l1,proposed_l2,proposed_l3,proposed_l4,url_flag,writer_placement_rule
https://docs.mistral.ai/cookbooks/mistral-agents-agents_api-multi_agents_data_analysis-readme,Multi-Agent Data Analysis,Cookbooks,Agents,Multi-Agent Data Analysis,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-agents_api-prd_linear_ticket-readme,PRD to Linear Ticket Agent,Cookbooks,Agents,PRD to Linear Ticket,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-non_framework-agentic_workflows-parallel_subtask_agentic_workflow,Parallel Subtask Workflow,Cookbooks,Agents,Parallel Subtask Workflow,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-non_framework-agentic_workflows-serial_chain_agentic_workflow,Serial Chain Workflow,Cookbooks,Agents,Serial Chain Workflow,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-non_framework-earnings_calls-multi_agent_earnings_call_analysis_system_(maecas),Earnings Call Analysis System,Cookbooks,Agents,Earnings Call Analysis,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-non_framework-hubspot_dynamic_multi_agent-hubspot_dynamic_multi_agent_system,HubSpot Multi-Agent System,Cookbooks,Agents,HubSpot Multi-Agent,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-non_framework-industrial_knowledge_agent-industrialknowledgeagent,Industrial Knowledge Agent,Cookbooks,Agents,Industrial Knowledge Agent,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-non_framework-recruitment_agent-multi_agent_workflow_for_recruitment,Recruitment Agent,Cookbooks,Agents,Recruitment Agent,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-agents-non_framework-transcript_linearticket_agent-transcripttolinearticketagent,Transcript to Linear Ticket,Cookbooks,Agents,Transcript to Linear Ticket,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-connectors-01-connectors-management,Connectors Management,Cookbooks,Connectors,Connectors Management,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-connectors-02-connectors-in-conversations-and-agents,Connectors in Conversations & Agents,Cookbooks,Connectors,Connectors in Conversations,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-connectors-03-connectors-tool-calling,Connectors as Tools,Cookbooks,Connectors,Connectors as Tools,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-connectors-04-human-in-the-loop-confirmation,Human-in-the-Loop Confirmation,Cookbooks,Connectors,Human-in-the-Loop,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-connectors-05-connectors-in-completions,Connectors in Completions,Cookbooks,Connectors,Connectors in Completions,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-batch_ocr,Batch OCR,Cookbooks,Document Processing,Batch OCR,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-data_extraction,Data Extraction,Cookbooks,Document Processing,Data Extraction,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-document_understanding,Document Understanding,Cookbooks,Document Processing,Document Understanding,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-documentchunking-readme,Document Chunking,Cookbooks,Document Processing,Document Chunking,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-hcls-ocr_hcls,Healthcare OCR,Cookbooks,Document Processing,Healthcare OCR,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-product_datasheet_analysis-product_datasheet_analysis,Product Datasheet Analysis,Cookbooks,Document Processing,Product Datasheet Analysis,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-structured_ocr,Structured OCR,Cookbooks,Document Processing,Structured OCR,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-ocr-tool_usage,OCR with Tool Use,Cookbooks,Document Processing,OCR with Tool Use,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-image_understanding-batch_api_example,Image Understanding — Batch,Cookbooks,Vision,Image Understanding Batch,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-image_understanding-image_description_prompting_pixtral,Image Description Prompting,Cookbooks,Vision,Image Description Prompting,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-image_understanding-multimodality_meets_function_calling,Multimodal + Function Calling,Cookbooks,Vision,Multimodal + Function Calling,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-moderation-moderation-explored,Moderation Explored,Cookbooks,Safety & Moderation,Moderation Explored,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-moderation-system-level-guardrails,System-Level Guardrails,Cookbooks,Safety & Moderation,System-Level Guardrails,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-classifier_factory-intent_classification,Intent Classification,Cookbooks,Classification,Intent Classification,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-classifier_factory-moderation_classifier,Moderation Classifier,Cookbooks,Classification,Moderation Classifier,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-classifier_factory-product_classification,Product Classification,Cookbooks,Classification,Product Classification,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-evaluation-evaluation,Evaluation,Cookbooks,Evaluation,Evaluation,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-evaluation-rag_evaluation,RAG Evaluation,Cookbooks,Evaluation,RAG Evaluation,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-data_generation-data_generation_refining_news,Data Generation — Refining News,Cookbooks,Fine-Tuning & Data,Data Generation: News,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-data_generation-synthetic_data_gen_and_finetune,Synthetic Data + Fine-Tune,Cookbooks,Fine-Tuning & Data,Synthetic Data + Fine-Tune,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-fine_tune-mistral_finetune_api,Mistral Fine-Tune API,Cookbooks,Fine-Tuning & Data,Fine-Tune API,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-fine_tune-pixtral_finetune_on_satellite_data,Pixtral Fine-Tune on Satellite Data,Cookbooks,Fine-Tuning & Data,Pixtral Fine-Tune,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/mistral-lechat_custom_mcp_server-tic-tac-toe-readme,Le Chat Custom MCP Server,Cookbooks,Le Chat & MCP,Le Chat Custom MCP Server,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-argilla-distilabel_synthetic_dpo_dataset,Argilla — Synthetic DPO Dataset,Cookbooks,Third-Party Integrations,Argilla,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-azure_ai_search-azure_ai_search_rag,Azure AI Search — RAG,Cookbooks,Third-Party Integrations,Azure AI Search,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-camel_ai-camel_graph_rag,CamelAI — Graph RAG,Cookbooks,Third-Party Integrations,CamelAI,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-camel_ai-camel_roleplaying_scraper,CamelAI — Roleplaying Scraper,Cookbooks,Third-Party Integrations,CamelAI,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-chainlit-chainlit_mistral_reasoning,Chainlit — Mistral Reasoning,Cookbooks,Third-Party Integrations,Chainlit,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-chromadb-chroma_mistral_embed_fn,ChromaDB — Mistral Embed,Cookbooks,Third-Party Integrations,ChromaDB,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-e2b_code_interpreting-codestral-code-interpreter-js-readme,E2B — Code Interpreter (JS),Cookbooks,Third-Party Integrations,E2B,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-e2b_code_interpreting-codestral-code-interpreter-python-codestral_code_interpreter,E2B — Code Interpreter (Python),Cookbooks,Third-Party Integrations,E2B,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-e2b_code_interpreting-codestral-code-interpreter-python-readme,E2B — Code Interpreter Readme,Cookbooks,Third-Party Integrations,E2B,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-gradio-mistralocr,Gradio — Mistral OCR,Cookbooks,Third-Party Integrations,Gradio,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-gradio-readme,Gradio — Overview,Cookbooks,Third-Party Integrations,Gradio,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-haystack-haystack_chat_with_docs,Haystack — Chat with Docs,Cookbooks,Third-Party Integrations,Haystack,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-indexify-pdf-entity-extraction-pdf-entity-extraction,Indexify — PDF Entity Extraction,Cookbooks,Third-Party Integrations,Indexify,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-indexify-pdf-summarization-pdf-summarization,Indexify — PDF Summarization,Cookbooks,Third-Party Integrations,Indexify,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-langchain-adaptive_rag_mistral,LangChain — Adaptive RAG,Cookbooks,Third-Party Integrations,LangChain,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-langchain-langgraph_code_assistant_mistral,LangGraph — Code Assistant,Cookbooks,Third-Party Integrations,LangChain / LangGraph,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-langfuse-cookbook_langfuse_mistral_sdk_integration,LangFuse — Mistral SDK Integration,Cookbooks,Third-Party Integrations,LangFuse,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-langfuse-cookbook_langfuse_posthog_llama_langfuse,LangFuse + PostHog,Cookbooks,Third-Party Integrations,LangFuse,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-langtrace-langtrace_mistral,LangTrace,Cookbooks,Third-Party Integrations,LangTrace,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-rag,LlamaIndex — RAG,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-adaptive_rag,LlamaIndex — Adaptive RAG,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-agents_tools,LlamaIndex — Agent Tools,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-llamaindex_agentic_rag,LlamaIndex — Agentic RAG,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-llamaindex_arxiv_agentic_rag,LlamaIndex — Arxiv Agentic RAG,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-llamaindex_arxiv_agentic_rag_with_observability,LlamaIndex — Arxiv RAG + Observability,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-llamaindex_mistral_multi_modal,LlamaIndex — Multimodal,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-llamaindex_mistralai_finetuning,LlamaIndex — Fine-Tuning,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-ollama_mistral_llamaindex,LlamaIndex — Ollama Local,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-routerqueryengine,LlamaIndex — Router Query Engine,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-subquestionqueryengine,LlamaIndex — Sub-Question Query Engine,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-propertygraphs-property_graph,LlamaIndex — Property Graph,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-propertygraphs-property_graph_custom_retriever,LlamaIndex — Graph Custom Retriever,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-propertygraphs-property_graph_extractors_retrievers,LlamaIndex — Graph Extractors,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-propertygraphs-property_graph_neo4j,LlamaIndex — Neo4j Graph,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-llamaindex-propertygraphs-property_graph_predefined_schema,LlamaIndex — Predefined Schema Graph,Cookbooks,Third-Party Integrations,LlamaIndex,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-maxim-cookbook_maxim_mistral_integration,Maxim — Mistral Integration,Cookbooks,Third-Party Integrations,Maxim,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-mesop-readme,Mesop,Cookbooks,Third-Party Integrations,Mesop,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-metagpt-prompt_optimization,MetaGPT — Prompt Optimization,Cookbooks,Third-Party Integrations,MetaGPT,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-milvus-milvus_rag_french_parliament,Milvus — French Parliament RAG,Cookbooks,Third-Party Integrations,Milvus,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-mlflow-mistral-mlflow-tracing,MLflow — Tracing,Cookbooks,Third-Party Integrations,MLflow,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-mongodb-mongodb_mistral,MongoDB — Mistral,Cookbooks,Third-Party Integrations,MongoDB,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-ms_autogen_pgsql-mistral_pgsql_function_calling,AutoGen — PostgreSQL Function Calling,Cookbooks,Third-Party Integrations,Microsoft AutoGen,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-neo4j-neo4j_rag,Neo4j — RAG,Cookbooks,Third-Party Integrations,Neo4j,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-neon-neon_text_to_sql,Neon — Text to SQL,Cookbooks,Third-Party Integrations,Neon,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-ollama-function_calling_local,Ollama — Function Calling Local,Cookbooks,Third-Party Integrations,Ollama,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-openlit-cookbook_mistral_opentelemetry,OpenLIT — OpenTelemetry,Cookbooks,Third-Party Integrations,OpenLIT,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-panel-readme,Panel,Cookbooks,Third-Party Integrations,Panel,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-phoenix-arize_phoenix_evaluate_rag,Arize Phoenix — Evaluate RAG,Cookbooks,Third-Party Integrations,Arize Phoenix,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-phoenix-arize_phoenix_tracing,Arize Phoenix — Tracing,Cookbooks,Third-Party Integrations,Arize Phoenix,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-pinecone-pinecone_rag,Pinecone — RAG,Cookbooks,Third-Party Integrations,Pinecone,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-pixeltable-incremental_prompt_engineering_and_model_comparison,Pixeltable — Prompt Engineering & Model Comparison,Cookbooks,Third-Party Integrations,Pixeltable,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-pydanticai-pydantic_bank_support_agent,PydanticAI — Bank Support Agent,Cookbooks,Third-Party Integrations,PydanticAI,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-solara-readme,Solara,Cookbooks,Third-Party Integrations,Solara,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-streamlit-readme,Streamlit,Cookbooks,Third-Party Integrations,Streamlit,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-wandb-02_finetune_and_eval,Weights & Biases — Fine-Tune & Eval,Cookbooks,Third-Party Integrations,Weights & Biases,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
https://docs.mistral.ai/cookbooks/third_party-x-cmd-readme,x-cmd,Cookbooks,Third-Party Integrations,x-cmd,,,Code example illustrating a task — surfaced inline from the corresponding Build page (1–3 related examples); browsable here by topic mirroring Build taxonomy
